,travel_id,lat,long,time,mean_of_transport
456,962af813-8924-4fe1-92fc-82f668b7675f,17.040575365781248,51.10849775,2019-11-14 06:50:00,Tramwaj
457,bb1c794e-c78c-466b-9ee8-2d038d3eb13e,16.9812916,51.1219769,2019-11-16 12:30:00,Tramwaj
458,bb1c794e-c78c-466b-9ee8-2d038d3eb13e,17.0305665,51.1109752,2019-11-16 12:50:00,Tramwaj
459,be14eb12-c0e5-40ae-b39c-6d71a64c9f12,16.975819935748667,51.1266204,2019-11-17 08:00:00,Tramwaj
460,be14eb12-c0e5-40ae-b39c-6d71a64c9f12,17.040575365781248,51.10849775,2019-11-17 08:30:00,Tramwaj
461,25f4fc38-2a3f-44a3-b6ab-4130acdcd638,16.9646154,51.1286462,2019-11-17 13:00:52,Tramwaj
462,25f4fc38-2a3f-44a3-b6ab-4130acdcd638,17.0305665,51.1109752,2019-11-17 13:20:52,Tramwaj
463,538a3610-e8ce-444d-bff7-7b60c9706621,16.9669188,51.1267119,2019-11-14 08:00:00,Tramwaj
464,538a3610-e8ce-444d-bff7-7b60c9706621,17.0007696,51.1128954,2019-11-14 08:20:00,Tramwaj
465,025385a8-82f1-4084-aefb-a45604bf4f93,16.9812916,51.1219769,2019-11-14 08:00:00,Tramwaj
466,025385a8-82f1-4084-aefb-a45604bf4f93,17.06064400752848,51.111753199999995,2019-11-14 08:25:00,Tramwaj
467,2007937d-04ba-4e08-9128-8bac1cd057d1,16.9653183,51.1293332,2019-11-17 10:00:55,Pieszo
468,2007937d-04ba-4e08-9128-8bac1cd057d1,16.97819633051261,51.1263106,2019-11-17 12:00:55,Pieszo
469,0af2162e-420e-4c7b-a7bb-1c251588be61,16.8668163,51.1457776,2019-11-17 12:45:13,Pieszo
470,0af2162e-420e-4c7b-a7bb-1c251588be61,16.8668163,51.1457776,2019-11-17 14:00:13,Pieszo
471,5b38c82f-2a83-4483-a2d6-87e047cb49d0,16.9817929,51.1197313,2019-11-17 07:00:15,Rower prywatny
472,5b38c82f-2a83-4483-a2d6-87e047cb49d0,17.0007696,51.1128954,2019-11-17 07:15:15,Rower prywatny
473,c76adccf-95fb-4cc3-9847-c25079f214a8,16.9841234,51.1226431,2019-11-15 06:30:00,Tramwaj
474,c76adccf-95fb-4cc3-9847-c25079f214a8,17.0201926,51.0980991,2019-11-15 06:45:00,Tramwaj
475,06663bf1-2aa9-49fb-8cee-7cdd268819a7,16.9635561,51.1292124,2019-11-14 05:55:00,Samochód osobowy jako pasażer
476,06663bf1-2aa9-49fb-8cee-7cdd268819a7,16.9482349,51.1238302,2019-11-14 05:58:00,Samochód osobowy jako pasażer
477,f7ca2449-aef2-433f-8e9c-8e0728d02587,16.9812916,51.1219769,2019-11-15 07:00:00,Rower prywatny
478,f7ca2449-aef2-433f-8e9c-8e0728d02587,17.0240057,51.1113156,2019-11-15 07:15:00,Rower prywatny
479,b0b976fe-b47d-4856-bd85-28f59cd0e5c4,17.022057113837967,51.111590500000005,2019-11-15 10:00:00,Tramwaj
480,b0b976fe-b47d-4856-bd85-28f59cd0e5c4,16.9653183,51.1293332,2019-11-15 10:10:00,Tramwaj
481,0051c284-d802-4368-b26c-287fae81bb6a,16.9660406,51.1219214,2019-11-18 06:04:44,Pieszo
482,0051c284-d802-4368-b26c-287fae81bb6a,17.0534482,51.1098563,2019-11-18 07:34:44,Pieszo
483,8210d5c3-3065-4eb1-8107-6ae84ef6405c,16.9574922,51.1256908,2019-11-18 10:04:00,Pieszo
484,8210d5c3-3065-4eb1-8107-6ae84ef6405c,16.9556396,51.1257263,2019-11-18 10:14:00,Pieszo
485,33ae11ef-d17c-4033-a6f9-40e2491b8243,16.9770875,51.1229736,2019-11-18 09:47:51,Komunikacja autobusowa
486,33ae11ef-d17c-4033-a6f9-40e2491b8243,16.960649136501296,51.1358994,2019-11-18 10:07:51,Komunikacja autobusowa
487,ccc6f505-f89c-4933-9045-3d69c7ccbb41,16.9630089,51.1267842,2019-11-12 10:00:00,Samochód osobowy jako kierowca
488,ccc6f505-f89c-4933-9045-3d69c7ccbb41,16.988824458129542,51.1191288,2019-11-12 10:20:00,Samochód osobowy jako kierowca
489,61560825-26ed-4ea7-a83f-657a7b347c62,16.9672558,51.1289909,2019-11-12 14:00:00,Samochód osobowy jako kierowca
490,61560825-26ed-4ea7-a83f-657a7b347c62,17.0146294,51.1128542,2019-11-12 16:10:00,Samochód osobowy jako kierowca
491,181d9f69-e2d6-4cfb-95ce-f1c1feffc7bd,16.9646573,51.127761,2019-11-19 08:00:00,Tramwaj
492,181d9f69-e2d6-4cfb-95ce-f1c1feffc7bd,17.0914609,51.1035947,2019-11-19 08:50:00,Tramwaj
493,95384fd3-e87b-48db-8ed2-df5258fe62ab,16.9599315,51.1249391,2019-11-19 11:03:00,Samochód osobowy jako pasażer
494,95384fd3-e87b-48db-8ed2-df5258fe62ab,17.0146294,51.1128542,2019-11-19 11:13:00,Samochód osobowy jako pasażer
495,fef5244f-2e91-4cfe-89a5-2a7836cb434a,16.9608861,51.1296305,2019-11-19 09:00:00,Tramwaj
496,fef5244f-2e91-4cfe-89a5-2a7836cb434a,17.0114962,51.086548,2019-11-19 09:40:00,Tramwaj
497,a682341e-4e45-46f8-907c-2701786ec67b,16.9575639,51.1384358,2019-11-15 11:00:00,Tramwaj
498,a682341e-4e45-46f8-907c-2701786ec67b,17.0146294,51.1128542,2019-11-15 11:05:00,Tramwaj
499,8ac4cf6f-a56c-4069-bf48-56376ee84bb3,16.9672558,51.1289909,2019-11-19 06:05:00,Tramwaj
500,8ac4cf6f-a56c-4069-bf48-56376ee84bb3,17.0062136,51.1128424,2019-11-19 06:25:00,Tramwaj
501,939b58cd-ec85-49af-961d-3bbf1b8a3057,16.9690839,51.1285278,2019-11-19 14:00:00,Tramwaj
502,939b58cd-ec85-49af-961d-3bbf1b8a3057,17.040575365781248,51.10849775,2019-11-19 14:20:00,Tramwaj
503,ab847319-d557-481a-b802-3fd507c5a106,16.9669069,51.1288926,2019-11-19 14:34:00,Rower miejski
504,ab847319-d557-481a-b802-3fd507c5a106,16.9712773,51.1353557,2019-11-19 14:39:00,Rower miejski
505,5098e2b4-b2c9-49cb-a48e-02c7ed394d09,16.9690839,51.1285278,2019-11-19 07:20:00,Tramwaj
506,5098e2b4-b2c9-49cb-a48e-02c7ed394d09,17.05931280945112,51.11257535,2019-11-19 07:51:00,Tramwaj
507,5172cba7-b6d7-4c4a-9583-3121c297f966,16.9629854,51.1275656,2019-11-19 16:03:00,Tramwaj
508,5172cba7-b6d7-4c4a-9583-3121c297f966,17.01255964635037,51.08734665,2019-11-19 16:33:00,Tramwaj
509,0a6e460b-dfc6-4ded-b13e-7e7eedc2c522,16.966318,51.1293336,2019-11-19 09:00:00,Tramwaj
510,0a6e460b-dfc6-4ded-b13e-7e7eedc2c522,17.0340187,51.0972866,2019-11-19 09:30:00,Tramwaj
511,586ad0e4-ac4c-4e9a-9aa1-4b3adf96843d,16.9709042,51.1222861,2019-11-19 10:00:00,Komunikacja autobusowa
512,586ad0e4-ac4c-4e9a-9aa1-4b3adf96843d,17.0114962,51.086548,2019-11-19 10:15:00,Komunikacja autobusowa
513,bb928a7e-7e0f-44fb-b3ad-7c68ab1e939f,16.9653183,51.1293332,2019-11-19 06:19:17,Tramwaj
514,bb928a7e-7e0f-44fb-b3ad-7c68ab1e939f,17.06064400752848,51.111753199999995,2019-11-19 07:19:17,Tramwaj
515,92da28ab-f2a8-41fd-8631-9addda867b92,16.9653183,51.1293332,2019-11-19 05:50:00,Samochód osobowy jako kierowca
516,92da28ab-f2a8-41fd-8631-9addda867b92,17.0318068,51.139648,2019-11-19 06:15:00,Samochód osobowy jako kierowca
517,2eb38382-c627-470b-b940-e29061643a9c,16.9658552,51.1298114,2019-11-19 07:00:29,Pieszo
518,2eb38382-c627-470b-b940-e29061643a9c,16.9394559,51.1382551,2019-11-19 07:05:29,Pieszo
519,1f0d551e-40c0-4901-830a-719e38b01077,16.9585158,51.127615,2019-11-18 07:04:00,Komunikacja autobusowa
520,1f0d551e-40c0-4901-830a-719e38b01077,17.0270025,51.120293,2019-11-18 07:29:00,Komunikacja autobusowa
521,e651bd23-25d6-488f-8c06-7245e6155023,16.9778482,51.1252081,2019-11-19 06:39:45,Komunikacja autobusowa
522,e651bd23-25d6-488f-8c06-7245e6155023,16.9868801,51.1446362,2019-11-19 06:49:45,Komunikacja autobusowa
523,39d8fa0f-de54-47f0-afcc-f424d0dbcb65,16.9653183,51.1293332,2019-11-18 06:05:00,Komunikacja autobusowa
524,39d8fa0f-de54-47f0-afcc-f424d0dbcb65,16.9891399,51.09505,2019-11-18 06:35:00,Komunikacja autobusowa
525,2cd056a6-9221-46e8-9eb4-b1d8f7576a54,16.9653183,51.1293332,2019-11-18 07:50:00,Pieszo
526,2cd056a6-9221-46e8-9eb4-b1d8f7576a54,16.97819633051261,51.1263106,2019-11-18 08:00:00,Pieszo
527,f0975dfb-5a80-4560-bb47-afd213840107,16.9630089,51.1267842,2019-11-19 06:20:12,Samochód osobowy jako kierowca
528,f0975dfb-5a80-4560-bb47-afd213840107,16.9851453,51.1270295,2019-11-19 06:35:12,Samochód osobowy jako kierowca
529,f0359222-ffa0-46b0-a4b7-de3ca9345bd8,16.9616153,51.1223811,2019-11-19 05:28:14,Komunikacja autobusowa
530,f0359222-ffa0-46b0-a4b7-de3ca9345bd8,17.011012662958038,51.0797563,2019-11-19 06:08:14,Komunikacja autobusowa
531,0eee3e53-f297-4aa4-abd8-aa779ab06557,16.9671483,51.1231121,2019-11-19 02:53:09,Komunikacja autobusowa
532,0eee3e53-f297-4aa4-abd8-aa779ab06557,17.0207054,51.0931937,2019-11-19 03:17:09,Komunikacja autobusowa
533,a3720c3e-9e44-4668-a13c-56c486c92ce8,16.9658552,51.1298114,2019-11-18 08:00:00,Pieszo
534,a3720c3e-9e44-4668-a13c-56c486c92ce8,16.9394559,51.1382551,2019-11-18 10:00:00,Pieszo
535,d035fbe8-877a-4bdf-8b1a-674bef7b8663,16.9630089,51.1267842,2019-11-18 06:00:00,Tramwaj
536,d035fbe8-877a-4bdf-8b1a-674bef7b8663,17.0146294,51.1128542,2019-11-18 06:20:00,Tramwaj
537,00c6b9e5-a617-4aff-8315-ea0cc8ea5bd4,16.9671483,51.1231121,2019-11-18 06:30:00,Rower prywatny
538,00c6b9e5-a617-4aff-8315-ea0cc8ea5bd4,16.9532207,51.109072,2019-11-18 06:55:00,Rower prywatny
539,5fdecc9e-aa1b-490e-afe4-c536e041b951,17.149240330321017,51.15484925,2019-11-19 15:30:00,Samochód osobowy jako kierowca
540,5fdecc9e-aa1b-490e-afe4-c536e041b951,16.9630089,51.1267842,2019-11-19 16:00:00,Samochód osobowy jako kierowca
541,6dc03f59-91d8-41a3-8558-7c48101fdb9b,16.9584566,51.1262979,2019-11-19 08:00:46,Samochód osobowy jako kierowca
542,6dc03f59-91d8-41a3-8558-7c48101fdb9b,17.0240057,51.1113156,2019-11-19 08:20:46,Samochód osobowy jako kierowca
543,b9537def-b47a-41b0-8a3e-0e80b1e3e9fc,16.9719621,51.1255822,2019-11-18 16:20:00,Samochód osobowy jako kierowca
544,b9537def-b47a-41b0-8a3e-0e80b1e3e9fc,16.9817743,51.0941115,2019-11-18 16:43:00,Samochód osobowy jako kierowca
545,a4a3c263-326d-45c7-97c8-481758b8b7ef,16.96240609525885,51.13107515,2019-11-18 19:30:00,Pieszo
546,a4a3c263-326d-45c7-97c8-481758b8b7ef,16.9641618,51.1269558,2019-11-18 19:40:00,Pieszo
547,6d234b08-d216-4088-b681-b83543d170e8,16.9658552,51.1298114,2019-11-19 10:00:39,Samochód osobowy jako kierowca
548,6d234b08-d216-4088-b681-b83543d170e8,16.9707313,51.1108264,2019-11-19 10:10:39,Samochód osobowy jako kierowca
549,ce74a353-8032-4cc5-8046-4cc98a855960,16.9671483,51.1231121,2019-11-20 05:20:10,Tramwaj
550,ce74a353-8032-4cc5-8046-4cc98a855960,17.040575365781248,51.10849775,2019-11-20 05:40:10,Tramwaj
551,99e15785-a232-4eed-a841-12ee5320d5c7,16.9576018,51.1266505,2019-11-19 08:00:00,Komunikacja autobusowa
552,99e15785-a232-4eed-a841-12ee5320d5c7,16.9774457,51.1254642,2019-11-19 08:20:00,Komunikacja autobusowa
553,996a94be-b5e7-4767-a942-675cff07c483,16.9622092,51.1286173,2019-11-20 07:00:34,Rower prywatny
554,996a94be-b5e7-4767-a942-675cff07c483,16.9704755,51.1227904,2019-11-20 07:05:34,Rower prywatny
555,31cc7c82-ab6a-4b6b-8a52-330f40b39480,16.9653183,51.1293332,2019-11-20 05:35:37,Tramwaj
556,31cc7c82-ab6a-4b6b-8a52-330f40b39480,17.022057113837967,51.111590500000005,2019-11-20 06:05:37,Tramwaj
557,6f4ad1da-77a5-46c1-8c1a-e80287f6240e,16.9658552,51.1298114,2019-11-20 17:00:25,Samochód osobowy jako kierowca
558,6f4ad1da-77a5-46c1-8c1a-e80287f6240e,16.9660406,51.1219214,2019-11-20 17:05:25,Samochód osobowy jako kierowca
559,1b8e5871-cc83-4b12-a1a0-ef9d3f494bf1,16.9671483,51.1231121,2019-11-19 07:00:00,Samochód osobowy jako kierowca
560,1b8e5871-cc83-4b12-a1a0-ef9d3f494bf1,16.997681,51.1196327,2019-11-19 07:20:00,Samochód osobowy jako kierowca
561,12fa9e95-0e61-4c94-8a9a-006b560a3dff,16.9607794,51.1306517,2019-11-19 06:00:00,Pieszo
562,12fa9e95-0e61-4c94-8a9a-006b560a3dff,16.9778482,51.1252081,2019-11-19 06:25:00,Pieszo
563,3fe7f241-9091-4539-aa19-38201ca4931e,16.9778482,51.1252081,2019-11-20 06:40:00,Tramwaj
564,3fe7f241-9091-4539-aa19-38201ca4931e,17.0009413,51.1124976,2019-11-20 06:50:00,Tramwaj
565,796af325-957a-4170-a6eb-71acd35ec10c,16.9802701,51.1246228,2019-11-20 07:20:00,Samochód osobowy jako kierowca
566,796af325-957a-4170-a6eb-71acd35ec10c,17.0300909,51.14775,2019-11-20 07:40:00,Samochód osobowy jako kierowca
567,14c9be51-ff01-44fa-bfa2-5751446bd7e6,16.9879265,51.1232929,2019-11-20 07:35:43,Tramwaj
568,14c9be51-ff01-44fa-bfa2-5751446bd7e6,17.0118403,51.1132036,2019-11-20 07:42:43,Tramwaj
569,9a83e206-2f91-4e29-9bc7-5c76dc0e88ac,16.9653183,51.1293332,2019-11-14 08:00:00,Samochód osobowy jako kierowca
570,9a83e206-2f91-4e29-9bc7-5c76dc0e88ac,17.0217012,51.1080409,2019-11-14 08:35:00,Samochód osobowy jako kierowca
571,e109acfb-77b2-4cfe-8f3f-33664be2afa3,16.9660406,51.1219214,2019-11-12 05:00:00,Samochód osobowy jako kierowca
572,e109acfb-77b2-4cfe-8f3f-33664be2afa3,17.0553756,51.1077196,2019-11-12 05:20:00,Samochód osobowy jako kierowca
573,75c7b629-16cf-40fc-8f31-a8b58a288194,16.9607794,51.1306517,2019-11-19 06:00:00,Pociąg
574,75c7b629-16cf-40fc-8f31-a8b58a288194,17.0207054,51.0931937,2019-11-19 06:08:00,Pociąg
575,3923ef2c-070c-4062-b560-837793569835,16.9612888,51.1281819,2019-11-20 06:25:28,Rower prywatny
576,3923ef2c-070c-4062-b560-837793569835,17.0456416,51.1279748,2019-11-20 06:55:28,Rower prywatny
577,d5a367a3-a8ff-4314-a3b4-ac2c65317790,16.9671483,51.1231121,2019-11-20 08:00:08,Rower prywatny
578,d5a367a3-a8ff-4314-a3b4-ac2c65317790,17.0029116,51.1124435,2019-11-20 08:20:08,Rower prywatny
579,72270990-62f5-4a1c-a013-5182bd181854,16.9615562,51.12253,2019-11-20 07:33:00,Tramwaj
580,72270990-62f5-4a1c-a013-5182bd181854,17.040575365781248,51.10849775,2019-11-20 07:53:00,Tramwaj
581,348e8e10-9e8e-4717-948b-e00cf7291d42,16.9630089,51.1267842,2019-11-20 12:00:51,Samochód osobowy jako kierowca
582,348e8e10-9e8e-4717-948b-e00cf7291d42,17.0011321,51.0602972,2019-11-20 12:35:51,Samochód osobowy jako kierowca
583,f9b947d4-51e7-4668-8dbc-d9429e01bf84,16.9584566,51.1262979,2019-11-19 07:05:00,Samochód osobowy jako kierowca
584,f9b947d4-51e7-4668-8dbc-d9429e01bf84,16.9787245,51.0944396,2019-11-19 07:17:00,Samochód osobowy jako kierowca
585,2c7f6681-a7fd-4377-9530-0dab0b3e4fce,16.964503,51.12256,2019-11-20 05:21:12,Komunikacja autobusowa
586,2c7f6681-a7fd-4377-9530-0dab0b3e4fce,16.97819633051261,51.1263106,2019-11-20 05:38:12,Komunikacja autobusowa
587,bf9e21c9-7d92-4cbb-9828-0c6c54ea876a,16.9658552,51.1298114,2019-11-12 08:00:00,Samochód osobowy jako kierowca
588,bf9e21c9-7d92-4cbb-9828-0c6c54ea876a,16.9580891,51.1338557,2019-11-12 08:06:00,Samochód osobowy jako kierowca
589,7adc9799-19c4-4b00-82ea-80c8d04cb428,16.9707581,51.1219943,2019-11-20 08:00:00,Samochód osobowy jako kierowca
590,7adc9799-19c4-4b00-82ea-80c8d04cb428,17.0464772,51.1168312,2019-11-20 08:20:00,Samochód osobowy jako kierowca
591,598c73af-d3ee-4e1b-96b6-88d2e3df46fd,16.9734174,51.1231325,2019-11-20 06:00:56,Komunikacja autobusowa
592,598c73af-d3ee-4e1b-96b6-88d2e3df46fd,16.9812916,51.1219769,2019-11-20 06:05:56,Komunikacja autobusowa
593,79e4e6b8-a9ef-4776-baf7-faec40bee987,16.9671483,51.1231121,2019-11-21 08:50:44,Samochód osobowy jako pasażer
594,79e4e6b8-a9ef-4776-baf7-faec40bee987,17.0248113,51.1107109,2019-11-21 09:05:44,Samochód osobowy jako pasażer
595,2eb3418c-e2fc-4169-b196-8e69031aa338,16.9806659,51.1207458,2019-11-21 06:44:53,Pieszo
596,2eb3418c-e2fc-4169-b196-8e69031aa338,16.9812916,51.1219769,2019-11-21 06:51:53,Pieszo
597,f2da805d-d300-4888-9d46-05b904c1dc04,16.9879265,51.1232929,2019-11-18 08:08:00,Komunikacja autobusowa
598,f2da805d-d300-4888-9d46-05b904c1dc04,16.97335156151265,51.093612199999995,2019-11-18 08:24:00,Komunikacja autobusowa
599,f964b499-888c-424d-82a0-cc41d6c8b8f0,16.9806822,51.1239538,2019-11-21 05:14:52,Tramwaj
600,f964b499-888c-424d-82a0-cc41d6c8b8f0,17.0365386,51.0939887,2019-11-21 05:39:52,Tramwaj
601,c532cf7e-fe7f-4c1c-8f73-84eaba62f7b2,16.9796361,51.1201795,2019-11-20 07:00:00,Pieszo
602,c532cf7e-fe7f-4c1c-8f73-84eaba62f7b2,17.0146294,51.1128542,2019-11-20 07:10:00,Pieszo
603,f8c2f962-fd90-48fd-8f37-5b36ad3d8cf3,16.9791767,51.1251558,2019-11-21 06:45:20,Rower prywatny
604,f8c2f962-fd90-48fd-8f37-5b36ad3d8cf3,17.0244005,51.1504441,2019-11-21 07:05:20,Rower prywatny
605,8dbe13dc-62e8-4578-a9b7-7b80bcb1aceb,16.9653183,51.1293332,2019-11-21 05:30:57,Samochód osobowy jako pasażer
606,8dbe13dc-62e8-4578-a9b7-7b80bcb1aceb,16.9942596,51.1213583,2019-11-21 05:50:57,Samochód osobowy jako pasażer
607,fe090969-3941-459f-aeb6-ebef48aa4262,16.9671483,51.1231121,2019-11-21 05:15:00,Samochód osobowy jako kierowca
608,fe090969-3941-459f-aeb6-ebef48aa4262,17.0278346,51.0961135,2019-11-21 05:50:00,Samochód osobowy jako kierowca
609,de1c42e1-5fac-4d09-a86e-dc4968ca6cd6,16.9653183,51.1293332,2019-11-21 05:00:00,Rower prywatny
610,de1c42e1-5fac-4d09-a86e-dc4968ca6cd6,16.9888833,51.1128943,2019-11-21 05:25:00,Rower prywatny
611,34c6d465-1a6a-4abd-89de-e229c617889c,16.9653183,51.1293332,2019-11-20 08:00:00,Samochód osobowy jako kierowca
612,34c6d465-1a6a-4abd-89de-e229c617889c,16.9767517,51.0643261,2019-11-20 08:25:00,Samochód osobowy jako kierowca
613,8e5f1cbf-4b1c-4eef-9b07-5bcf41cdb3ad,16.9604122,51.1300733,2019-11-20 07:00:00,Pieszo
614,8e5f1cbf-4b1c-4eef-9b07-5bcf41cdb3ad,16.9653183,51.1293332,2019-11-20 07:04:00,Pieszo
615,ca5ea78b-61ba-45e9-bdc4-e25e3d251dc8,16.9607794,51.1306517,2019-11-20 06:40:00,Rower prywatny
616,ca5ea78b-61ba-45e9-bdc4-e25e3d251dc8,16.9532207,51.109072,2019-11-20 06:55:00,Rower prywatny
617,e5baf4bf-da0a-492a-ba4a-4673dff65c2d,16.9671483,51.1231121,2019-11-21 05:40:36,Samochód osobowy jako kierowca
618,e5baf4bf-da0a-492a-ba4a-4673dff65c2d,17.0076417,51.1181114,2019-11-21 05:55:36,Samochód osobowy jako kierowca
619,808edef5-ef38-48a9-9355-90340fe45c14,16.9653183,51.1293332,2019-11-21 05:45:00,Samochód osobowy jako kierowca
620,808edef5-ef38-48a9-9355-90340fe45c14,17.06064400752848,51.111753199999995,2019-11-21 06:10:00,Samochód osobowy jako kierowca
621,540dda7d-3b81-443a-872c-0016a52b956d,16.9616153,51.1223811,2019-11-21 05:15:13,Pieszo
622,540dda7d-3b81-443a-872c-0016a52b956d,16.9621671,51.1224666,2019-11-21 05:18:13,Pieszo
623,db9bda4e-20dc-465f-b473-78f744efbcb6,16.960061,51.124065,2019-11-21 07:45:48,Samochód osobowy jako kierowca
624,db9bda4e-20dc-465f-b473-78f744efbcb6,17.0853365,51.107159,2019-11-21 08:20:48,Samochód osobowy jako kierowca
625,d03aae9a-ee01-48b7-8dba-11d3dd8824bc,16.9664146,51.1229112,2019-11-18 07:30:00,Pieszo
626,d03aae9a-ee01-48b7-8dba-11d3dd8824bc,16.97819633051261,51.1263106,2019-11-18 07:39:00,Pieszo
627,71eba20c-dc02-4ddf-8164-02efc27209fa,16.9671483,51.1231121,2019-11-21 07:32:25,Tramwaj
628,71eba20c-dc02-4ddf-8164-02efc27209fa,17.06064400752848,51.111753199999995,2019-11-21 08:03:25,Tramwaj
629,5e06ef6a-f5d7-4866-a5cc-50917dae7d15,16.9707581,51.1219943,2019-11-18 05:50:00,Komunikacja autobusowa
630,5e06ef6a-f5d7-4866-a5cc-50917dae7d15,16.97819633051261,51.1263106,2019-11-18 06:10:00,Komunikacja autobusowa
631,965b338f-8105-43f1-9df4-f476cd7ee6f6,16.9712686,51.1278905,2019-11-22 13:00:40,Tramwaj
632,965b338f-8105-43f1-9df4-f476cd7ee6f6,17.022057113837967,51.111590500000005,2019-11-22 13:15:40,Tramwaj
633,ce73eda2-e2d4-4ad7-bf5f-2cbcb5c26088,16.9686035,51.1220217,2019-11-19 07:20:00,Samochód osobowy jako pasażer
634,ce73eda2-e2d4-4ad7-bf5f-2cbcb5c26088,17.0633442,51.0784319,2019-11-19 07:45:00,Samochód osobowy jako pasażer
635,c7500efa-b35a-4990-a9ca-4161192a5e99,16.9831117,51.1212017,2019-11-21 08:00:00,Samochód osobowy jako kierowca
636,c7500efa-b35a-4990-a9ca-4161192a5e99,16.9761445,51.0899725,2019-11-21 08:15:00,Samochód osobowy jako kierowca
637,f13441c8-34c1-4fbe-af36-d8b963dd706f,16.9607794,51.1306517,2019-11-21 13:00:00,Pieszo
638,f13441c8-34c1-4fbe-af36-d8b963dd706f,16.9653183,51.1293332,2019-11-21 13:10:00,Pieszo
639,1b6c0261-e3e0-4a1a-9985-6af148e9fea6,16.9658552,51.1298114,2019-11-20 07:25:00,Pieszo
640,1b6c0261-e3e0-4a1a-9985-6af148e9fea6,16.97819633051261,51.1263106,2019-11-20 07:30:00,Pieszo
641,c8aaa54a-6134-47a3-9f94-8de20b3fabd4,16.9646154,51.1286462,2019-11-20 10:00:00,Samochód osobowy jako kierowca
642,c8aaa54a-6134-47a3-9f94-8de20b3fabd4,17.0278346,51.0961135,2019-11-20 10:20:00,Samochód osobowy jako kierowca
643,7c764781-0614-43a0-8d8f-d6093d803689,16.9660406,51.1219214,2019-11-20 09:10:00,Pieszo
644,7c764781-0614-43a0-8d8f-d6093d803689,16.9812916,51.1219769,2019-11-20 09:27:00,Pieszo
645,944f4641-50b7-4224-9394-08fd2509e6f5,16.9671483,51.1231121,2019-11-21 06:08:00,Tramwaj
646,944f4641-50b7-4224-9394-08fd2509e6f5,16.9056275,51.14221,2019-11-21 06:19:00,Tramwaj
647,c6ee9818-bc0c-4f60-95f8-371271b86c38,16.9734174,51.1231325,2019-11-20 04:43:00,Komunikacja autobusowa
648,c6ee9818-bc0c-4f60-95f8-371271b86c38,17.0235635,51.0840633,2019-11-20 04:58:00,Komunikacja autobusowa
649,20dbbf2a-65a1-430e-a565-f845c6ebe1d6,16.9608293,51.1233807,2019-11-21 06:40:00,Komunikacja autobusowa
650,20dbbf2a-65a1-430e-a565-f845c6ebe1d6,16.9812916,51.1219769,2019-11-21 06:47:00,Komunikacja autobusowa
651,93363654-d5ec-4125-bffe-7f4f15289f84,16.9630277,51.1229105,2019-11-21 08:00:00,Samochód osobowy jako kierowca
652,93363654-d5ec-4125-bffe-7f4f15289f84,17.0683186,51.1011414,2019-11-21 08:25:00,Samochód osobowy jako kierowca
653,b600266d-db47-4d97-acc7-2c90494a3a63,16.9709007,51.1235443,2019-11-22 10:40:00,Taksówka
654,b600266d-db47-4d97-acc7-2c90494a3a63,17.0312492,51.1036855,2019-11-22 11:00:00,Taksówka
655,349e931d-3ee1-44f9-a0ea-65b3364c6b04,16.9671483,51.1231121,2019-11-21 02:40:00,Samochód osobowy jako kierowca
656,349e931d-3ee1-44f9-a0ea-65b3364c6b04,17.034445,51.0883734,2019-11-21 02:50:00,Samochód osobowy jako kierowca
657,e5fb9f0a-fb68-4650-bed2-f6f90b74f16e,16.9653183,51.1293332,2019-11-23 12:00:31,Pieszo
658,e5fb9f0a-fb68-4650-bed2-f6f90b74f16e,16.9655298,51.1303644,2019-11-23 12:10:31,Pieszo
659,9b0e77ad-5f60-466b-aebc-35bd40af5284,16.9682192,51.1263605,2019-11-20 08:00:00,Pieszo
660,9b0e77ad-5f60-466b-aebc-35bd40af5284,16.975819935748667,51.1266204,2019-11-20 08:10:00,Pieszo
661,4a7284d6-a7bb-4fb1-b87a-89090965ccef,16.9584566,51.1262979,2019-11-23 12:02:00,Samochód osobowy jako kierowca
662,4a7284d6-a7bb-4fb1-b87a-89090965ccef,17.0090645,51.114179,2019-11-23 12:12:00,Samochód osobowy jako kierowca
663,81ee3893-3de9-4df8-b42e-5b26917f8415,16.9778482,51.1252081,2019-11-22 06:10:00,Rower prywatny
664,81ee3893-3de9-4df8-b42e-5b26917f8415,16.974109,51.0947675,2019-11-22 06:30:00,Rower prywatny
665,62307738-f92e-4c7b-ba80-491e19361f55,16.9653183,51.1293332,2019-11-22 07:20:00,Komunikacja autobusowa
666,62307738-f92e-4c7b-ba80-491e19361f55,16.957568,51.1363255,2019-11-22 07:40:00,Komunikacja autobusowa
667,b6627feb-607d-4326-8600-91d658f0ff3d,16.9616153,51.1223811,2019-11-21 06:20:00,Samochód osobowy jako pasażer
668,b6627feb-607d-4326-8600-91d658f0ff3d,17.0164757,51.0944784,2019-11-21 06:45:00,Samochód osobowy jako pasażer
669,7614449c-09dd-497b-9162-4031ebe472d8,16.9693993,51.1258263,2019-11-22 06:30:00,Tramwaj
670,7614449c-09dd-497b-9162-4031ebe472d8,17.022057113837967,51.111590500000005,2019-11-22 06:55:00,Tramwaj
671,836fca6a-7edc-4c92-92af-079c0cb0749f,16.9841234,51.1226431,2019-11-22 06:00:00,Tramwaj
672,836fca6a-7edc-4c92-92af-079c0cb0749f,17.0633442,51.0784319,2019-11-22 06:50:00,Tramwaj
