duration_time,travel_mode,distance,respondent_sex,respondent_age,respondent_education_status,respondent_primary_job,house_under_6_person_number,house_6_to_15_person_number,house_over_15_family_member_number,house_over_15_non_family_member_number,usage_walk,usage_owned_bike,usage_city_bike,usage_motor,usage_scooter,usage_car_passenger,usage_car_driver,usage_tram,usage_bus,usage_car_rental,usage_carpooling,usage_taxi,safety_walk,safety_owned_bike,safety_city_bike,safety_motor,safety_scooter,safety_car_passenger,safety_car_driver,safety_tram,safety_bus,safety,safety_carpooling,safety_taxi,cost_walk,cost_owned_bike,cost_city_bike,cost_motor,cost_scooter,cost_car_passenger,cost_car_driver,cost_tram,cost_bus,cost_car_rental,cost_carpooling,cost_taxi,prefences_walk_wrong_intersection_lights,prefences_walk_no_sidewalk,prefences_walk_bad_surface,prefences_walk_blocked_sidewalks,prefences_walk_car_danger,preferences_walk_bike_danger,preferences_walk_tall_curbs,preferences_walk_no_cleaning_snow_removal,preferences_walk_insufficient_number_pedestrain_crossing,preferences_walk_no_resting_place,preferences_walk_heavy_traffic,preferences_walk_insufficient_lighting,preferences_walk_no_inconvenience,house_company_car,house_owned_car,house_owned_bike,house_scooter,respondent_has_mobility_issues,respondent_provides_care,respondent_travels_with_pets,respondent_has_motor_license,respondent_has_driving_license
15.0,0,7242,1,3,4,1,0,0,0,3,0,0,0,0,0,0,0,3,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
15.0,3,6643,0,4,4,2,0,1,2,0,2,2,0,0,0,0,2,0,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1
20.0,3,10419,0,4,4,2,0,1,2,0,2,2,0,0,0,0,2,0,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1
28.0,3,10419,0,4,4,2,0,1,2,0,2,2,0,0,0,0,2,0,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1
40.0,0,9530,0,3,4,1,2,0,1,0,0,0,0,0,0,0,3,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0,1
50.0,0,6981,0,3,4,1,2,0,1,0,0,0,0,0,0,0,3,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0,1
15.0,0,2551,0,3,4,1,2,0,1,0,0,0,0,0,0,0,3,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0,1
25.0,0,8077,0,3,4,1,2,0,1,0,0,0,0,0,0,0,3,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0,1
20.0,0,8077,0,3,4,1,2,0,1,0,0,0,0,0,0,0,3,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0,1
9.0,2,2892,0,3,4,2,2,0,1,0,3,1,0,0,0,0,0,3,2,0,0,0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,2.0,5.0,5.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1
30.0,1,11963,0,3,4,2,2,0,1,0,3,1,0,0,0,0,0,3,2,0,0,0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,2.0,5.0,5.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1
30.0,2,1930,0,3,4,2,2,0,1,0,3,1,0,0,0,0,0,3,2,0,0,0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,2.0,5.0,5.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1
15.0,2,770,0,3,4,2,2,0,1,0,3,1,0,0,0,0,0,3,2,0,0,0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,2.0,5.0,5.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1
15.0,2,868,0,3,4,2,2,0,1,0,3,1,0,0,0,0,0,3,2,0,0,0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,2.0,5.0,5.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1
35.0,1,6270,0,3,4,2,2,0,1,0,3,1,0,0,0,0,0,3,2,0,0,0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,2.0,5.0,5.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1
13.0,3,5245,0,3,4,2,2,0,1,0,3,1,0,0,0,0,0,3,2,0,0,0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,2.0,5.0,5.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1
6.0,3,808,0,3,4,2,2,0,1,0,3,1,0,0,0,0,0,3,2,0,0,0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,2.0,5.0,5.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1
8.0,2,8163,1,3,4,1,0,1,2,0,3,1,1,0,0,3,0,1,0,0,0,1,4.0,4.0,4.0,0.0,0.0,5.0,0.0,4.0,4.0,0.0,0.0,4.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0
13.0,2,653,1,3,4,1,0,1,2,0,3,1,1,0,0,3,0,1,0,0,0,1,4.0,4.0,4.0,0.0,0.0,5.0,0.0,4.0,4.0,0.0,0.0,4.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0
18.0,1,1150,1,3,4,1,0,1,2,0,3,1,1,0,0,3,0,1,0,0,0,1,4.0,4.0,4.0,0.0,0.0,5.0,0.0,4.0,4.0,0.0,0.0,4.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0
7.0,2,653,1,3,4,1,0,1,2,0,3,1,1,0,0,3,0,1,0,0,0,1,4.0,4.0,4.0,0.0,0.0,5.0,0.0,4.0,4.0,0.0,0.0,4.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0
15.0,2,7804,1,3,4,1,0,1,2,0,3,1,1,0,0,3,0,1,0,0,0,1,4.0,4.0,4.0,0.0,0.0,5.0,0.0,4.0,4.0,0.0,0.0,4.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0
19.0,1,1150,1,3,4,1,0,1,2,0,3,1,1,0,0,3,0,1,0,0,0,1,4.0,4.0,4.0,0.0,0.0,5.0,0.0,4.0,4.0,0.0,0.0,4.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0
3.0,2,415,1,3,4,1,0,1,2,0,3,1,1,0,0,3,0,1,0,0,0,1,4.0,4.0,4.0,0.0,0.0,5.0,0.0,4.0,4.0,0.0,0.0,4.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0
6.0,2,1841,1,3,4,1,0,1,2,0,3,1,1,0,0,3,0,1,0,0,0,1,4.0,4.0,4.0,0.0,0.0,5.0,0.0,4.0,4.0,0.0,0.0,4.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0
10.0,2,786,1,3,4,1,0,1,2,0,3,1,1,0,0,3,0,1,0,0,0,1,4.0,4.0,4.0,0.0,0.0,5.0,0.0,4.0,4.0,0.0,0.0,4.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0
30.0,1,7298,1,3,4,1,0,1,2,0,3,1,1,0,0,3,0,1,0,0,0,1,4.0,4.0,4.0,0.0,0.0,5.0,0.0,4.0,4.0,0.0,0.0,4.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0
15.0,0,8435,1,3,4,1,0,1,2,0,3,1,1,0,0,3,0,1,0,0,0,1,4.0,4.0,4.0,0.0,0.0,5.0,0.0,4.0,4.0,0.0,0.0,4.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0
10.0,0,4953,0,3,4,1,0,1,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1
10.0,0,4953,0,3,4,1,0,1,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1
5.0,1,2115,0,3,4,1,0,1,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1
5.0,1,2115,0,3,4,1,0,1,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1
15.0,0,6169,0,3,4,1,0,1,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1
25.0,0,8446,1,3,4,1,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1
5.0,0,854,1,3,4,1,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1
10.0,0,854,1,3,4,1,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1
40.0,0,8446,1,3,4,1,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1
45.0,1,10826,1,2,4,4,0,0,0,1,3,0,0,0,0,0,0,3,3,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
35.0,1,5002,1,2,4,4,0,0,0,1,3,0,0,0,0,0,0,3,3,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
45.0,1,9955,1,2,4,4,0,0,0,1,3,0,0,0,0,0,0,3,3,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
25.0,1,10742,0,3,4,1,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
25.0,1,9346,0,3,4,1,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
7.0,1,1399,0,3,4,1,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
40.0,1,11272,0,3,4,1,0,0,0,2,3,1,0,0,1,0,1,3,0,0,0,0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1
30.0,1,3896,0,3,4,1,0,0,0,2,3,1,0,0,1,0,1,3,0,0,0,0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1
20.0,0,8072,0,3,4,1,0,0,0,2,3,1,0,0,1,0,1,3,0,0,0,0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1
30.0,0,7994,0,4,3,1,0,0,2,0,2,1,0,0,0,0,3,0,0,0,0,0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,1,0,1
25.0,0,2149,0,4,3,1,0,0,2,0,2,1,0,0,0,0,3,0,0,0,0,0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,1,0,1
15.0,0,6616,0,4,3,1,0,0,2,0,2,1,0,0,0,0,3,0,0,0,0,0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,1,0,1
20.0,2,1481,0,4,3,1,0,0,2,0,2,1,0,0,0,0,3,0,0,0,0,0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,1,0,1
20.0,2,1481,0,4,3,1,0,0,2,0,2,1,0,0,0,0,3,0,0,0,0,0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,1,0,1
55.0,1,7473,1,3,4,1,0,0,1,0,3,2,0,0,0,1,0,1,2,0,0,1,3.0,3.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,0.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0
60.0,1,7473,1,3,4,1,0,0,1,0,3,2,0,0,0,1,0,1,2,0,0,1,3.0,3.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,0.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0
35.0,1,5343,1,3,4,1,0,0,1,0,3,0,0,0,0,0,0,3,3,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,1
25.0,1,5064,1,3,4,1,0,0,1,0,3,0,0,0,0,0,0,3,3,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,1
10.0,2,444,1,3,4,1,0,0,1,0,3,0,0,0,0,0,0,3,3,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,1
15.0,1,1643,1,3,4,1,0,0,1,0,3,0,0,0,0,0,0,3,3,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,1
12.0,1,2907,1,3,4,1,0,0,1,0,3,0,0,0,0,0,0,3,3,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,1
10.0,1,8769,1,3,4,1,0,0,2,0,3,1,0,0,0,2,1,2,0,0,0,0,2.0,3.0,0.0,0.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1
