preferences_centrum_entrance_billed,preferences_centrum_entrance_for_eco_vehicles,prefences_pt_transit_priority,prefences_prefered_travel_mode,prefences_pt_comfort,prefences_pt_cleanliness,prefences_pt_punctuality,prefences_bicyle_infrastructure_improvemets,prefences_walk_wrong_intersection_lights,prefences_walk_no_sidewalk,prefences_walk_bad_surface,prefences_walk_blocked_sidewalks,prefences_walk_car_danger,preferences_walk_bike_danger,preferences_walk_tall_curbs,preferences_walk_no_cleaning_snow_removal,preferences_walk_insufficient_number_pedestrain_crossing,preferences_walk_no_resting_place,preferences_walk_heavy_traffic,preferences_walk_insufficient_lighting,preferences_walk_no_inconvenience,house_total_person_number,house_over_6_person_number,house_owned_car_number,house_lent_car_number,house_company_car_number,house_bicycle_number,respondent_age,respondent_sex,respondent_primary_job,respondent_physical_condition,respondent_provides_care,respondent_has_driving_license,respondent_has_season_ticket,respondent_has_pt_discount,total_travel_time,part_of_day,travel_mode,travel_distance
2,2,2,1,2,2,2,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2.0,2.0,1.0,0.0,0.0,2.0,3,1,2,1,0,1,0,0.0,60,3,2,2325.810789884909
2,4,3,1,4,4,4,4,0,0,1,0,1,0,1,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,5,1,0,0,0,0,0,1.0,20,2,1,5650.664617342231
2,4,3,1,4,4,4,4,0,0,1,0,1,0,1,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,5,1,0,0,0,0,0,1.0,20,2,1,5650.664617342231
1,4,3,1,2,2,3,2,0,0,0,0,0,0,1,0,1,0,0,1,0,4.0,4.0,1.0,0.0,0.0,3.0,4,0,2,1,1,0,1,0.0,30,3,1,0.0
4,4,4,1,3,3,4,2,1,0,0,0,0,0,1,0,0,1,0,0,0,4.0,4.0,1.0,0.0,0.0,3.0,5,1,0,0,1,0,0,1.0,23,2,1,0.0
4,4,4,1,3,3,4,2,1,0,0,0,0,0,1,0,0,1,0,0,0,4.0,4.0,1.0,0.0,0.0,3.0,5,1,0,0,1,0,0,1.0,23,3,1,488.93866286760834
2,2,3,1,3,3,1,2,0,0,0,0,0,0,1,0,0,0,1,1,0,4.0,4.0,2.0,0.0,0.0,3.0,4,1,2,1,1,1,0,0.0,30,1,0,488.93866286760834
2,2,3,1,3,3,1,2,0,0,0,0,0,0,1,0,0,0,1,1,0,4.0,4.0,2.0,0.0,0.0,3.0,4,1,2,1,1,1,0,0.0,30,3,0,6809.159654290837
0,4,2,3,2,2,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,4.0,4.0,2.0,0.0,0.0,3.0,4,0,2,1,1,1,0,0.0,30,1,0,6809.159654290837
0,4,2,3,2,2,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,4.0,4.0,2.0,0.0,0.0,3.0,4,0,2,1,1,1,0,0.0,30,3,0,12904.38060958605
2,2,2,3,2,2,2,3,0,0,0,0,1,0,1,0,0,0,0,1,0,2.0,2.0,0.0,0.0,0.0,2.0,3,0,2,1,0,1,0,0.0,30,1,3,13841.733806575847
2,2,2,3,2,2,2,3,0,0,0,0,1,0,1,0,0,0,0,1,0,2.0,2.0,0.0,0.0,0.0,2.0,3,0,2,1,0,1,0,0.0,30,3,3,1001.6654134023292
2,2,2,1,3,3,1,3,0,0,0,1,0,1,0,0,1,0,0,0,0,2.0,2.0,0.0,0.0,0.0,2.0,3,0,2,1,1,1,1,0.0,15,3,1,5925.1266242209995
4,4,2,3,2,2,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,3,1,2,1,0,1,0,0.0,15,1,2,5925.1266242209995
4,4,2,3,2,2,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,3,1,2,1,0,1,0,0.0,20,3,2,6809.159654290837
0,4,3,1,2,3,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,4.0,2.0,1.0,0.0,0.0,2.0,4,1,2,1,1,0,1,0.0,20,1,1,6809.159654290837
0,4,3,1,2,3,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,4.0,2.0,1.0,0.0,0.0,2.0,4,1,2,1,1,0,1,0.0,20,3,1,8839.359228985002
0,4,1,3,2,2,2,2,0,0,0,0,0,1,0,0,0,0,1,1,0,4.0,2.0,1.0,0.0,0.0,2.0,4,0,2,0,0,1,0,0.0,30,1,0,8839.359228985002
0,4,1,3,2,2,2,2,0,0,0,0,0,1,0,0,0,0,1,1,0,4.0,2.0,1.0,0.0,0.0,2.0,4,0,2,0,0,1,0,0.0,30,3,0,6314.7820488312755
4,1,4,1,3,3,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,4.0,4.0,1.0,0.0,1.0,3.0,5,1,0,0,0,0,1,1.0,20,1,1,6314.7820488312755
0,4,0,3,2,2,2,2,0,0,0,0,0,0,0,1,0,0,1,1,0,3.0,3.0,2.0,0.0,0.0,3.0,2,1,4,1,0,1,0,0.0,40,1,0,8129.895518744134
0,4,0,3,2,2,2,2,0,0,0,0,0,0,0,1,0,0,1,1,0,3.0,3.0,2.0,0.0,0.0,3.0,2,1,4,1,0,1,0,0.0,30,2,0,8129.895518744134
0,4,0,3,2,2,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0,3.0,3.0,2.0,0.0,0.0,3.0,2,1,4,1,0,0,0,0.0,30,1,0,9424.104100354887
0,4,0,3,2,2,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0,3.0,3.0,2.0,0.0,0.0,3.0,2,1,4,1,0,0,0,0.0,45,3,0,9424.104100354887
3,3,4,1,3,2,2,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,4,0,2,1,0,0,1,0.0,30,1,1,3132.450716339779
3,3,4,1,3,2,2,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,4,0,2,1,0,0,1,0.0,30,3,1,3132.450716339779
2,2,2,1,2,2,2,2,0,0,1,0,0,0,1,0,0,0,1,0,0,2.0,2.0,0.0,0.0,0.0,0.0,2,0,2,1,0,0,0,0.0,20,1,2,4125.478312778208
2,2,2,1,2,2,2,2,0,0,1,0,0,0,1,0,0,0,1,0,0,2.0,2.0,0.0,0.0,0.0,0.0,2,0,2,1,0,0,0,0.0,30,3,2,4125.478312778208
0,0,2,3,2,2,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2.0,2.0,1.0,1.0,0.0,0.0,4,1,2,1,0,1,0,0.0,30,3,2,1507.149469252483
0,0,2,3,2,2,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2.0,2.0,1.0,1.0,0.0,0.0,4,1,2,1,0,1,0,0.0,30,3,2,1507.149469252483
0,0,0,1,3,3,2,2,0,0,0,1,0,0,0,1,0,0,1,0,0,2.0,2.0,1.0,1.0,0.0,0.0,3,1,2,1,0,1,0,0.0,30,1,0,867.0604214001926
0,0,0,1,3,3,2,2,0,0,0,1,0,0,0,1,0,0,1,0,0,2.0,2.0,1.0,1.0,0.0,0.0,3,1,2,1,0,1,0,0.0,30,2,0,867.0604214001926
0,0,0,3,2,2,2,2,0,1,0,0,1,0,1,0,0,0,0,0,0,3.0,3.0,1.0,1.0,0.0,3.0,3,1,2,1,0,1,0,0.0,40,1,0,0.0
0,0,0,3,2,2,2,2,0,1,0,0,1,0,1,0,0,0,0,0,0,3.0,3.0,1.0,1.0,0.0,3.0,3,1,2,1,0,1,0,0.0,60,3,0,0.0
0,0,3,1,3,3,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,4.0,4.0,1.0,1.0,0.0,0.0,0,1,4,1,0,0,0,1.0,30,1,2,10754.760282774749
0,0,0,1,3,3,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,4.0,4.0,1.0,1.0,0.0,0.0,3,1,2,1,0,1,1,0.0,30,1,2,10754.760282774749
0,0,0,3,2,2,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,4.0,4.0,1.0,1.0,0.0,0.0,4,1,2,1,0,1,0,0.0,60,1,0,1555.8104279613553
0,0,0,3,2,2,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,4.0,4.0,1.0,1.0,0.0,0.0,4,1,2,1,0,1,0,0.0,80,3,0,1555.8104279613553
0,0,0,3,2,2,2,2,0,0,0,1,0,1,1,0,0,0,0,0,0,7.0,7.0,1.0,1.0,0.0,7.0,2,1,4,1,0,0,1,0.5,35,1,1,8500.548067164495
0,0,0,3,2,2,2,2,0,0,0,1,0,1,1,0,0,0,0,0,0,7.0,7.0,1.0,1.0,0.0,7.0,2,1,4,1,0,0,1,0.5,55,3,1,8500.548067164495
0,0,2,3,2,2,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,2.0,2.0,1.0,1.0,0.0,2.0,3,1,2,1,0,1,0,0.0,10,1,2,5853.164576295251
0,0,2,3,2,2,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,2.0,2.0,1.0,1.0,0.0,2.0,3,1,2,1,0,1,0,0.0,10,1,2,5853.164576295251
2,0,0,1,3,3,3,3,0,0,1,1,0,1,0,0,0,0,0,0,0,3.0,3.0,1.0,1.0,0.0,2.0,2,1,4,1,0,1,1,0.5,45,1,1,0.0
2,0,0,1,3,3,3,3,0,0,1,1,0,1,0,0,0,0,0,0,0,3.0,3.0,1.0,1.0,0.0,2.0,2,1,4,1,0,1,1,0.5,60,2,1,0.0
0,0,0,3,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0,3.0,1.0,1.0,0.0,2.0,4,1,2,1,0,1,0,0.0,30,0,0,1655.6068495901395
0,0,0,3,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0,3.0,1.0,1.0,0.0,2.0,4,1,2,1,0,1,0,0.0,40,1,0,1655.6068495901395
0,0,0,3,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2.0,2.0,2.0,2.0,0.0,2.0,3,1,2,1,0,1,0,0.0,20,3,0,2204.821852983928
0,0,0,3,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2.0,2.0,2.0,2.0,0.0,2.0,3,1,2,1,0,1,0,0.0,30,3,0,2204.821852983928
0,0,0,3,2,2,2,2,0,0,1,0,1,1,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,0.0,2.0,4,0,2,1,0,1,0,0.0,30,3,0,1555.8104279613553
0,0,0,3,2,2,2,2,0,0,1,0,1,1,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,0.0,2.0,4,0,2,1,0,1,0,0.0,30,3,0,1555.8104279613553
0,0,0,3,2,2,2,3,0,0,0,1,0,0,1,0,0,0,1,0,0,1.0,1.0,1.0,0.0,1.0,0.0,4,0,2,1,0,1,0,0.0,105,3,0,9605.519664148658
2,2,2,1,3,2,2,2,0,0,1,0,1,1,0,0,0,0,0,0,0,2.0,2.0,1.0,1.0,0.0,1.0,2,1,4,1,0,1,1,0.5,30,2,1,9605.519664148658
2,2,2,1,3,2,2,2,0,0,1,0,1,1,0,0,0,0,0,0,0,2.0,2.0,1.0,1.0,0.0,1.0,2,1,4,1,0,1,1,0.5,30,3,1,2849.6177136719484
0,0,0,3,2,2,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,2.0,2.0,1.0,1.0,0.0,1.0,3,0,2,1,1,1,0,0.0,30,1,0,2849.6177136719484
0,0,0,1,0,4,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2.0,2.0,1.0,1.0,0.0,2.0,1,1,4,1,0,0,0,0.0,25,1,1,3230.634718214994
0,0,0,1,0,4,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2.0,2.0,1.0,1.0,0.0,2.0,1,1,4,1,0,0,0,0.0,30,3,1,0.0
0,0,0,1,4,4,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,6.0,6.0,1.0,1.0,0.0,4.0,1,0,4,1,0,0,1,0.0,45,1,1,0.0
0,0,0,1,4,4,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,6.0,6.0,1.0,1.0,0.0,4.0,1,0,4,1,0,0,1,0.0,70,3,1,3230.634718214994
0,0,0,4,4,4,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,6.0,6.0,1.0,1.0,0.0,4.0,2,1,4,1,0,0,1,0.5,30,1,1,1207.555505941716
0,0,0,4,4,4,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,6.0,6.0,1.0,1.0,0.0,4.0,2,1,4,1,0,0,1,0.5,35,2,1,1207.555505941716
0,0,0,4,4,4,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,6.0,6.0,1.0,1.0,0.0,4.0,4,1,3,1,0,0,0,0.0,15,2,2,805.1438222505318
0,0,0,4,4,4,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,6.0,6.0,1.0,1.0,0.0,4.0,4,1,3,1,0,0,0,0.0,15,2,2,805.1438222505318
0,0,0,4,3,3,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,4,0,0,1,0,1,0,0.0,20,1,3,0.0
0,0,0,4,3,3,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,4,0,0,1,0,1,0,0.0,20,1,3,0.0
0,0,0,4,3,3,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,2.0,1.0,1.0,0.0,2.0,2,1,4,1,0,0,0,0.0,45,2,1,1895.0695714026047
0,0,0,4,3,3,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,2.0,1.0,1.0,0.0,2.0,2,1,4,1,0,0,0,0.0,45,3,1,1895.0695714026047
0,0,0,4,3,3,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,2.0,1.0,1.0,0.0,2.0,4,0,2,1,0,1,0,0.0,20,1,3,692.7207692824513
0,0,0,4,3,3,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,2.0,1.0,1.0,0.0,2.0,4,0,2,1,0,1,0,0.0,20,3,3,692.7207692824513
0,0,0,4,3,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,2,1,4,1,0,1,0,0.5,30,2,3,3224.2464628608
0,0,0,4,3,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,2,1,4,1,0,1,0,0.5,30,3,3,3224.2464628608
0,0,0,4,3,3,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,4,1,0,1,1,0.5,25,3,1,1024.7864602013879
0,0,0,4,3,4,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0,4.0,1.0,1.0,0.0,3.0,3,0,4,1,1,1,0,0.0,45,1,1,1024.7864602013879
0,0,0,4,3,4,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0,4.0,1.0,1.0,0.0,3.0,3,0,4,1,1,1,0,0.0,45,3,1,1024.7864602013879
0,0,3,4,2,2,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,4.0,4.0,1.0,1.0,0.0,3.0,4,1,2,1,1,1,0,0.0,40,2,3,1024.7864602013879
0,0,3,4,2,2,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,4.0,4.0,1.0,1.0,0.0,3.0,4,1,2,1,1,1,0,0.0,40,3,3,2852.557653792409
0,0,0,0,4,4,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.0,4.0,1.0,1.0,0.0,3.0,4,1,2,1,1,1,0,0.0,30,2,3,2852.557653792409
0,0,0,0,4,4,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.0,4.0,1.0,1.0,0.0,3.0,4,1,2,1,1,1,0,0.0,40,3,3,2705.959347341779
0,0,2,0,3,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,4,0,2,1,1,1,0,0.0,180,1,0,2705.959347341779
0,0,0,0,4,4,4,2,0,1,0,1,0,0,1,0,0,0,0,0,0,4.0,4.0,1.0,1.0,0.0,3.0,2,1,4,1,1,1,1,0.5,10,1,2,10619.337803615632
0,0,0,3,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,3.0,3.0,2.0,1.0,1.0,3.0,1,0,2,1,1,0,0,0.0,20,2,0,3739.507772168989
0,0,0,3,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,3.0,3.0,2.0,1.0,1.0,3.0,1,0,2,1,1,0,0,0.0,20,2,0,3739.507772168989
0,0,0,3,2,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,3.0,3.0,2.0,1.0,1.0,3.0,4,1,2,1,1,1,0,0.0,20,2,0,1268.7074073455085
0,0,0,3,2,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,3.0,3.0,2.0,1.0,1.0,3.0,4,1,2,1,1,1,0,0.0,20,2,0,1268.7074073455085
0,0,0,0,4,2,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,4,0,2,1,1,1,0,0.0,40,1,0,0.0
0,0,0,0,4,2,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,4,0,2,1,1,1,0,0.0,60,3,0,0.0
0,0,0,3,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,2,1,2,1,1,1,0,0.0,50,2,0,0.0
0,0,0,3,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,2,1,2,1,1,1,0,0.0,70,3,0,0.0
0,0,0,3,2,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,4,0,0,1,0,1,0,0.0,25,2,2,0.0
0,0,0,3,2,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,4,0,0,1,0,1,0,0.0,25,3,2,0.0
0,0,0,0,3,3,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,1.0,5,1,0,0,0,1,0,0.0,15,1,3,1910.9079390951213
0,0,0,0,3,3,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,1.0,5,1,0,0,0,1,0,0.0,15,1,3,1910.9079390951213
0,0,0,3,2,2,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,2.0,2.0,1.0,1.0,0.0,0.0,2,1,3,1,0,1,0,0.0,12,2,2,4381.059299494735
0,0,0,3,2,2,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,2.0,2.0,1.0,1.0,0.0,0.0,2,1,3,1,0,1,0,0.0,10,2,2,4381.059299494735
0,0,0,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5,0,0,0,0,1,0,1.0,30,3,2,0.0
0,0,0,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5,0,0,0,0,1,0,1.0,30,3,2,0.0
1,1,3,4,3,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,3,0,2,1,0,1,1,0.0,20,1,1,2988.1747524168004
1,1,3,4,3,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,3,0,2,1,0,1,1,0.0,25,3,1,1347.3066178038985
0,1,2,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,5,1,0,1,0,1,0,0.5,20,2,2,6018.865881944434
0,1,2,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,5,1,0,1,0,1,0,0.5,30,2,2,4536.3648812170595
2,2,3,4,3,4,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0,5.0,3.0,1.0,0.0,0.0,0.0,4,1,2,1,0,0,1,0.0,15,1,1,0.0
2,2,3,4,3,4,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0,5.0,3.0,1.0,0.0,0.0,0.0,4,1,2,1,0,0,1,0.0,25,2,1,0.0
1,1,2,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,0.0,4,0,2,1,0,1,0,0.0,50,3,0,0.0
0,1,3,4,3,3,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,0.0,1,1,4,1,0,0,1,0.5,20,3,1,0.0
0,1,3,4,3,3,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,0.0,1,1,4,1,0,0,1,0.5,30,3,1,6545.472965150636
0,1,3,0,3,3,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,5,1,0,1,0,1,1,0.5,15,2,2,6545.472965150636
0,1,3,0,3,3,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,5,1,0,1,0,1,1,0.5,20,2,2,871.7731078409164
0,0,3,3,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,4.0,1.0,0.0,0.0,2.0,1,1,4,1,0,0,0,1.0,25,3,1,871.7731078409164
0,0,3,3,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,4.0,1.0,0.0,0.0,2.0,1,1,4,1,0,0,0,1.0,30,3,1,871.7731078409164
2,2,3,4,3,3,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0,4.0,1.0,0.0,0.0,2.0,4,1,1,1,0,1,1,0.0,15,1,1,871.7731078409164
2,2,3,4,3,3,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0,4.0,1.0,0.0,0.0,2.0,4,1,1,1,0,1,1,0.0,15,3,1,3948.74920713404
1,1,2,3,2,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,3.0,3.0,1.0,0.0,0.0,3.0,4,0,2,1,0,1,0,0.0,25,1,0,3339.639528687461
1,1,2,3,2,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,3.0,3.0,1.0,0.0,0.0,3.0,4,0,2,1,0,1,0,0.0,45,3,0,2859.515357310507
0,0,3,4,3,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0,3.0,1.0,0.0,0.0,3.0,3,1,2,1,0,1,1,0.0,55,1,1,7646.8936929486
1,1,3,4,3,4,3,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,3,1,2,1,0,0,1,0.0,20,1,1,6663.170527421942
1,1,3,4,3,4,3,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,3,1,2,1,0,0,1,0.0,25,3,1,6663.170527421942
0,0,1,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,4.0,2.0,0.0,0.0,2.0,3,0,2,1,0,1,0,0.0,40,0,0,4305.939865127099
0,0,1,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,4.0,2.0,0.0,0.0,2.0,3,0,2,1,0,1,0,0.0,55,3,0,4305.939865127099
2,4,4,4,2,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,5,1,0,0,0,0,0,1.0,15,1,2,6713.77391182282
2,4,4,4,2,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,5,1,0,0,0,0,0,1.0,15,1,2,6713.77391182282
2,2,2,3,2,2,2,2,0,0,0,0,1,0,1,0,1,0,0,0,0,3.0,3.0,1.0,0.0,0.0,3.0,0,1,4,1,0,0,0,1.0,10,1,2,0.0
2,2,2,3,2,2,2,2,0,0,0,0,1,0,1,0,1,0,0,0,0,3.0,3.0,1.0,0.0,0.0,3.0,0,1,4,1,0,0,0,1.0,10,2,2,0.0
0,4,4,4,2,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,3.0,3.0,1.0,0.0,0.0,3.0,3,1,2,1,0,1,1,0.0,40,1,1,0.0
0,4,4,4,2,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,3.0,3.0,1.0,0.0,0.0,3.0,3,1,2,1,0,1,1,0.0,45,3,1,0.0
0,3,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,1,1,1,0,3.0,3.0,1.0,0.0,0.0,3.0,3,0,2,1,0,1,0,0.0,25,1,0,0.0
0,3,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,1,1,1,0,3.0,3.0,1.0,0.0,0.0,3.0,3,0,2,1,0,1,0,0.0,40,3,0,0.0
2,2,2,3,2,2,2,3,1,0,0,0,1,0,0,0,1,0,0,0,0,5.0,5.0,1.0,0.0,1.0,3.0,0,1,4,1,0,0,0,1.0,15,1,2,1666.8613345454364
2,2,2,3,2,2,2,3,1,0,0,0,1,0,0,0,1,0,0,0,0,5.0,5.0,1.0,0.0,1.0,3.0,0,1,4,1,0,0,0,1.0,15,3,2,1666.8613345454364
3,3,3,3,2,2,2,3,0,0,0,0,0,0,1,0,1,1,0,0,0,5.0,5.0,1.0,0.0,1.0,3.0,0,1,4,1,0,0,0,1.0,15,3,2,871.7731078409164
3,4,4,4,2,3,2,2,0,0,0,0,1,0,1,0,0,0,1,0,0,5.0,5.0,1.0,0.0,1.0,3.0,0,0,4,1,0,0,0,1.0,15,1,2,868.6109407529326
3,4,4,4,2,3,2,2,0,0,0,0,1,0,1,0,0,0,1,0,0,5.0,5.0,1.0,0.0,1.0,3.0,0,0,4,1,0,0,0,1.0,15,3,2,2101.128947243071
0,4,0,3,2,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,5.0,5.0,1.0,0.0,1.0,3.0,3,1,2,1,0,1,0,0.0,30,1,0,3826.282874774258
0,3,0,3,2,2,2,2,0,0,0,1,1,0,0,0,0,0,1,0,0,5.0,5.0,1.0,0.0,1.0,3.0,3,0,2,1,0,1,0,0.0,40,1,0,3128.124317883689
0,3,0,3,2,2,2,2,0,0,0,1,1,0,0,0,0,0,1,0,0,5.0,5.0,1.0,0.0,1.0,3.0,3,0,2,1,0,1,0,0.0,50,3,0,3128.124317883689
2,4,4,3,2,2,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,3.0,3.0,1.0,0.0,0.0,3.0,0,1,4,1,0,0,0,1.0,10,1,2,1900.7019364300788
2,4,4,3,2,2,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,3.0,3.0,1.0,0.0,0.0,3.0,0,1,4,1,0,0,0,1.0,10,2,2,1900.7019364300788
1,3,3,4,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0,3.0,1.0,0.0,0.0,3.0,3,1,2,1,0,1,1,0.0,40,1,1,10228.372668071406
1,3,3,4,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0,3.0,1.0,0.0,0.0,3.0,3,1,2,1,0,1,1,0.0,50,3,1,10228.372668071406
4,4,4,3,2,2,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3.0,3.0,1.0,0.0,0.0,3.0,3,0,2,1,0,1,0,0.0,30,1,3,0.0
